name,website
Ecole fondamentale communale de Fernelmont II,https://www.fernelmont.be/
Ecole fondamentale communale de Gembloux I,https://www.atheneegembloux.be/joomla/index.php/secondaire
Ecole fondamentale communale de Gembloux II,https://www.atheneegembloux.be/joomla/index.php/secondaire
Ecole fondamentale communale de Givry,https://www.ecolecommunaledegivry.be/
Ecole fondamentale communale de Hannut I,https://www.arhannut.be/secondaire/
Ecole fondamentale communale de Hannut II,https://www.arhannut.be/secondaire/
Ecole fondamentale communale de Jambes I,https://www.arjambes.be/
Ecole fondamentale communale de Jambes II,https://www.arjambes.be/
Ecole fondamentale communale de la Molignée,https://www.meusemolignee.be/
Ecole fondamentale communale de Laneuville-Remagne-Moircy,https://ligue-enseignement.be/etablissements/ecole-fondamentale-communale-de-laneuville-remagne-moircy
Ecole fondamentale communale de Leers-Nord,https://www.ecoleleers-nord.be/
Ecole fondamentale communale de Leuze n°2,https://www.etudierenhainaut.be/cefa-wapi/contacts/56-nous-contacter-leuze.html
Ecole fondamentale communale de Leuze n°3,https://www.etudierenhainaut.be/cefa-wapi/contacts/56-nous-contacter-leuze.html
Ecole fondamentale communale de Malmédy-Grands-Prés,https://www.malmedy.be/ma-commune/services-communaux/tous-les-services/enseignement-primaire
Ecole fondamentale communale de Malmédy-Ville,https://www.malmedy.be/annuaire/administration-communale
Ecole fondamentale communale de Marbehan - Rulles - Orsinfaing,https://ecoleshabay.be/contact-mroh/
Ecole fondamentale communale de Montroeul-au-Bois,https://www.frasnes-lez-anvaing.be/ma-commune/enseignement/enseignement-communal/ecole-communale-de-montroeul-au-bois
Ecole fondamentale communale de Moustier,https://www.ecole-communale-de-moustier.be/
Ecole fondamentale communale de Namur I,https://www.ehpn.be/
Ecole fondamentale communale de Namur II,https://www.ehpn.be/
Ecole fondamentale communale de Natoye,https://www.rcsnatoye.be/event/bc-hamois-vs-u12-g/
Ecole fondamentale communale de Profondeville,https://www.profondeville.be/
Ecole fondamentale communale de Profondeville III (Lustin),https://www.profondeville.be/
Ecole fondamentale communale de Queue-du-Bois - Bellaire,https://www.mon-ossature-bois.be/maisons-ossature-bois/province-liege/beyne-heusay/
Ecole fondamentale communale de Saint-Sauveur,https://www.ecolecommunaleimmersionanglaissaintsauveur.be/
Ecole fondamentale communale de Schaltin,https://epsis.institutdeschaltin.be/
Ecole fondamentale communale de Tilff,https://ecoletilffhony.be/contact/
Ecole fondamentale communale de Vaux Ecole du Val,https://ecoleduval.be/
Ecole fondamentale communale de Vaux-sur-Sûre III,https://www.vaux-sur-sure.be/
Ecole fondamentale communale de Vielsalm,http://www.arvm.be/ar-vielsalm-manhay-grands-champs/
Ecole fondamentale communale de Viroinval,https://www.viroinval.be/
Ecole fondamentale communale de Waimes,https://www.arwaimes.com/
Ecole fondamentale communale du Centre - Hornu,http://www.hornu.be/ecole+du+centre.htm
Ecole fondamentale communale du Grand Hornu,https://www.telemb.be/actu/defi-zero-watt-lecole-communale-du-grand-hornu/30042
Ecole fondamentale communale du Sud,http://ecole-du-sud.be/
Ecole fondamentale communale Estaimbourg - Evregnies,https://ecoleestaimbourg.be/decouverte-ludique-du-patrimoine-local/
Ecole fondamentale communale Henri Frick,https://www.henrifrick.be/?page_id=2645
Ecole fondamentale communale Jean Namotte,https://jean-louis-lefebvre.be/ecole-j-namotte02/
Ecole fondamentale communale Jupille-Bruyères,https://www.indj.be/v2/index.php?page=accueil
Ecole fondamentale communale Lycée Léonie de Waha,http://www.atheneedewaha.be/
Ecole fondamentale communale Oscar Bossaert,https://www.lesoir.be/art/a-oscar-bossaert-l-ecole-est-finie-_t-19980328-Z0F1FX.html
Ecole fondamentale communale Pierre Perret 1,https://www.ans-ville.be/vivre-a/enseignement/ecoles/enseignement-communal/ecole-pierre-perret-1/ecole-pierre-perret-1
Ecole fondamentale communale Profondeville II,https://www.profondeville.be/
Ecole fondamentale communale Pré Vert,https://www.juprelle.be/vivre-a-juprelle/enseignement/nos-ecoles/ecole-de-lantin
Ecole fondamentale communale Sart Tilman II,http://ecoledusarttilman.be/
"Ecole fondamentale d'enseignement spécialisé ""Reumonjoie""",https://rjcv.be/
"Ecole fondamentale d'enseignement spécialisé de la Communauté française ""Le Bosquet""",https://www.citescolairelebosquet.be/
"Ecole fondamentale d'enseignement spécialisé libre ""Bois Marcelle""",https://boismarcelle.be/
"Ecole fondamentale d'enseignement spécialisé libre ""La Clairière""",https://laclairiere.be/secondaire/
"Ecole fondamentale d'enseignement spécialisé libre ""La Goélette""",https://www.ecolelagoelette.be/
"Ecole fondamentale d'enseignement spécialisé libre ""Nicolas Smelten""",https://www.nicolassmelten.be/
"Ecole fondamentale d'enseignement spécialisé libre ""Saint-Exupéry""",http://www.ecolesaintexupery.be/
Ecole fondamentale d'enseignement spécialisé libre de Clairval,https://www.acis-asbl.be/etablissements/enseignement-specialise/ecole-secondaire-clairval/
Ecole fondamentale d'enseignement spécialisé libre du Mardasson,https://secondaire.ecoledumardasson.be/
Ecole fondamentale d'Ohey I,https://www.ohey.be/leducation/ecole/
Ecole fondamentale d'Ohey II,https://www.ohey.be/lecole-dohey/
Ecole fondamentale de Barvaux-Maffe-Méan,https://ligue-enseignement.be/etablissements/ecole-fondamentale-de-barvaux-maffe-mean
Ecole fondamentale de l'Enfant Jésus (M1 à P2),https://www.eej.be/
Ecole fondamentale des Etoiles,https://liege.etoiles.be/
Ecole fondamentale Don Bosco,https://www.dbwsl-secondaire.be/
Ecole fondamentale du Collège Jean XXIII,https://secondaire.jean23.be/
Ecole fondamentale du Sacré-C?ur,https://iscmons.be/
Ecole fondamentale et secondaire communale spécialisée Type 5 Léopold Mottet I,https://www.lmottet.be/
Ecole fondamentale François Dewiest,https://www.dhnet.be/regions/charleroi/2023/09/28/il-faut-interesser-les-jeunes-au-sport-lecole-fondamentale-francois-dewiest-et-robert-arcq-a-jumet-travaille-a-un-projet-inedit-7DXXPQLZ5FGKRMMYWV3B7L7VKY/
Ecole fondamentale Jupille-Combattants,https://www.indj.be/v2/index.php?page=accueil
Ecole fondamentale libre - Abbaye de Flone,http://www.flone.be/secondaire/index.php
Ecole fondamentale libre - Centre scolaire des Dames de Marie,https://csdm.be/
Ecole fondamentale libre - Collège du Biéreau,https://collegedubiereau.be/
Ecole fondamentale libre - Collège Saint Guibert 2,https://www.collegesaintguibert.be/secondaire-accueil/
Ecole fondamentale libre - Collège Saint-Etienne,https://www.cste.be/
Ecole fondamentale libre - Collège Saint-Guibert de Gembloux,https://www.collegesaintguibert.be/secondaire-accueil/
Ecole fondamentale libre - Collège Saint-Pierre - Servites de Marie,http://secondaire.cspu.be/
Ecole fondamentale libre - Institut de la Sainte Famille d'Helmet,https://www.sainte-famille.be/accueil/
Ecole fondamentale libre - Institut du Sacré-Coeur,http://www.iscnivelles.be/v3/
Ecole fondamentale libre - Institut Notre-Dame Section Saint-Martin,https://www.indstmartin.be/
Ecole fondamentale libre - Institut Saint-Boniface - Parnasse,https://secondaire.saint-boni.be/
Ecole fondamentale libre - Institut Saint-Eloi-Saint-Rémi,https://www.ecolesteloistremi.be/
Ecole fondamentale libre - Institut Saint-François d'Assise,https://saint-francois.be/
Ecole fondamentale libre - Institut Saint-François-Xavier Deux,https://www.sfxdeux.be/
Ecole fondamentale libre - Institut Saint-Hadelin 1,http://www.collegesainthadelin.be/index.htm
Ecole fondamentale libre - Institut Saint-Joseph,https://www.saintjosephtroisponts.be/secondaire
Ecole fondamentale libre - Institut Saint-Stanislas,http://www.saint-stanislas.be/secondaire/
Ecole fondamentale libre - Institut Sainte-Anne,https://www.institutsainteanne.be/
Ecole fondamentale libre - Institut Sainte-Marie,https://isma-arlon.be/secondaire/
Ecole fondamentale libre - Institut Sainte-Ursule,http://www.isu.be/secondaire/
Ecole fondamentale libre Aywaille-Deigné,https://ecolelibreaywailledeigne.com/
Ecole fondamentale libre Collège Saint-Augustin,https://college-saint-augustin.be/secondaire-gerpinnes/81-secondaire?layout=blog
Ecole fondamentale libre d'Ochain,https://ecoledochain.be/horaires/
Ecole fondamentale libre de Celles - Mont-de-l'Enclus n°2,https://montdelenclus.be/
Ecole fondamentale libre de Chênée,https://www.archenee.be/
Ecole fondamentale libre de Fraipont,https://ecolelibredefraipont.be/
Ecole fondamentale libre de la Haute-Sûre,https://www.ecoledelahautesure.be/
Ecole fondamentale libre de la Sainte-Union,https://www.sukain.be/secondaire/
Ecole fondamentale libre de Maria-Hilf,https://www.ecolemariahilf.be/
Ecole fondamentale libre de Messancy-Differt,https://lefoyermessancydiffert.be/
Ecole fondamentale libre de Robermont,https://ecolelibrerobermont.be/
Ecole fondamentale libre de Saint-Vaast,https://ecolelibre-saintvaast.be/notre-village/
Ecole fondamentale libre de Solre-sur-Sambre,https://paroisse-solresursambre.be/ecoles/
Ecole fondamentale libre Decroly,http://www.ecoledecroly.be/
Ecole fondamentale libre des Filles de Marie,http://www.ifmsg.be/enseignement-secondaire/
Ecole fondamentale libre des Trois Tilleuls,https://www.ecoledestroistilleuls.be/
Ecole fondamentale libre des Ursulines,http://www.ulm-tournai.be/
Ecole fondamentale libre Don Bosco,http://idbl.idbl.be/
Ecole fondamentale libre du Collège Jean XXIII,https://secondaire.jean23.be/
Ecole fondamentale libre du Mont-à-Leux,http://www.ecole-libre-montaleux.be/
Ecole fondamentale libre du Sacré-Coeur,https://sacrecoeurpoulseur.be/
Ecole fondamentale libre du Sacré-Coeur de Givry,https://www.sacrecoeurgivry.be/sacrecoeurgivry/
Ecole fondamentale libre du Sacré-Coeur de Haccourt-Vivegnis,https://www.vlan.be/fr/liege/oupeye/5190DBA0_ecole-fondamentale-libre-du-sacr-coeur-de-haccourt-vivegnis.html
Ecole fondamentale libre Emmanuel,https://ecole-emmanuel.be/
Ecole fondamentale libre Henry Hennequin,https://enseignement.catholique.be/etablissements/ecole-fondamentale-libre-henry-hennequin/
Ecole fondamentale libre Hotton-Melreux,https://www.hotton.be/hotton/contenu/services/enfance-et-jeunesse/enseignement
Ecole fondamentale libre Institut des Ursulines,https://institutdesursulines.be/
Ecole fondamentale libre Institut Saint-Jacques,https://new.institut-saint-jacques.be/
Ecole fondamentale libre Institut Sainte-Marie - Fraternité,https://www.saintemariemeiser-ecole.be/
Ecole fondamentale libre La Retraite du Sacré-Coeur,https://www.retraitesc.be/
Ecole fondamentale libre La Sainte-Union,http://www.isu-dour.be/
Ecole fondamentale libre Le Jardin des Ecoliers,https://jardindesecoliers.be/
Ecole fondamentale libre Le Verseau,https://secondaire.eiverseau.be/
Ecole fondamentale libre Les Marronniers,https://ecole-les-marronniers.be/l-école/intervenants-externes
Ecole fondamentale libre Les Prés Vers,https://enseignement.catholique.be/etablissements/ecole-fondamentale-libre-les-pres-vers/
Ecole fondamentale libre Les Tournesols,https://www.lestournesols.com/secondaire-presentation
Ecole fondamentale libre Leval-Trahegnies,https://www.ecolelibredelevaltrahegnies.be/
Ecole fondamentale libre Mater Dei,https://www.ecole-materdei.be/
Ecole fondamentale libre Moi de Chapelle-lez-Herlaimont,https://chapelle-lez-herlaimont.be/commune/ecoles/ecoles-libres-asbl-ecole-moi
Ecole fondamentale libre Mutien-Marie,https://ecole-mutien-marie.be/
Ecole fondamentale libre non confessionnelle des Etoiles,https://ecoledesetoilescharleroi.com/wp-content/uploads/2021/08/2021-2022-brochure-presentation-charleroi.pdf
Ecole fondamentale libre non confessionnelle L'Ecole des Etoiles,https://ecole-secondaire-bruxelles.be/
Ecole fondamentale libre non confessionnelle Plein Air,https://cartographie.yapaka.be/contact/30448
Ecole fondamentale libre Nos Enfants,https://www.ecolenosenfants.be/
"Ecole fondamentale libre Notre-Dame de Bonne-Espérance - Cycle 2,5-8",http://www.indbe.be/
Ecole fondamentale libre Notre-Dame de Limbourg,https://www.ville-limbourg.be/
Ecole fondamentale libre Notre-Dame de Lourdes,https://notredamedelourdes.be/ndlteam/
Ecole fondamentale libre Notre-Dame du Sacré-Coeur,https://www.indsc.be/copie-de-home
Ecole fondamentale libre paroissiale de Feluy,https://ecolelfeluy.be/
Ecole fondamentale libre Providence,http://www.providence1200.be/
Ecole fondamentale libre Prés Verts,https://enseignement.catholique.be/etablissements/ecole-fondamentale-libre-pres-verts/
Ecole fondamentale libre Sacré-Coeur - Saint-Géry,https://www.paroissesaintgeryrebecq.be/ecole-fondamentale-libre-st-gery-de-rebecq/
Ecole fondamentale libre Sacré-Coeur - Soleil Levant,https://enseignement.catholique.be/etablissements/ecole-fondamentale-libre-sacre-coeur-soleil-levant/
Ecole fondamentale libre Saint-André,https://www.saint-andre-charleroi.be/
Ecole fondamentale libre Saint-Augustin - Collège Notre-Dame des 3 Vallées,http://www.collegetroisvallees.be
Ecole fondamentale libre Saint-Barthélémy,https://saintbarthelemy.be/historique/
Ecole fondamentale libre Saint-Berthuin,http://isbm.be/
Ecole fondamentale libre Saint-Charles,https://www.saintcharles.be/
Ecole fondamentale libre Saint-Christophe,https://www.ecolestchristophe.be/ecole/situation/
Ecole fondamentale libre Saint-Dominique,https://www.ecolesaintdominique.be/
Ecole fondamentale libre Saint-Etienne,https://www.saintetiennevottem.be/contact
Ecole fondamentale libre Saint-François-Xavier,https://www.sfxdeux.be/
Ecole fondamentale libre Saint-Henri,https://saint-henri.be/
Ecole fondamentale libre Saint-Hubert,https://www.libresthubert.be/
Ecole fondamentale libre Saint-Jean,https://www.saint-jean-berchmans.be/
Ecole fondamentale libre Saint-Jean Berchmans,https://www.saint-jean-berchmans.be/
Ecole fondamentale libre Saint-Jean-Baptiste,http://asbl-cel.be/cesjb/
Ecole fondamentale libre Saint-Jean-Marie Sart-Tilman,https://enseignement.catholique.be/etablissements/ecole-fondamentale-libre-saint-jean-marie-sart-tilman/
Ecole fondamentale libre Saint-Joseph,https://sitecssjnd.wixsite.com/cssjnd
Ecole fondamentale libre Saint-Joseph d'Hermée,https://www.saintjosephvezon.be/bonjour-tout-le-monde/
Ecole fondamentale libre Saint-Joseph des Bruyères,https://www.saintjosephchievres.be/
Ecole fondamentale libre Saint-Lambert 1,https://www.slcollege.be/
Ecole fondamentale libre Saint-Lambert 2,https://www.slcollege.be/
Ecole fondamentale libre Saint-Laurent,https://ecolesaintlaurent.be/event/rentree-des-classes-2/
Ecole fondamentale libre Saint-Louis,https://www.cslwaremme.be/coll%C3%A8ge-saintlouis
Ecole fondamentale libre Saint-Louis 1 (Marais),https://saint-louis.be/accueil-secondaires/
Ecole fondamentale libre Saint-Louis 2 (Cardinal),https://saint-louis.be/accueil-secondaires/
Ecole fondamentale libre Saint-Mard et Ethe,http://ecolelibreethesaintmard.be/visite-a-la-caserne-des-pompiers-de-virton/
Ecole fondamentale libre Saint-Martin,https://www.saintmartinassesse.be/
Ecole fondamentale libre Saint-Maur,https://ecole-saint-maur.be/?page_id=29
Ecole fondamentale libre Saint-Paul,https://ecolesaintpaul.be/
Ecole fondamentale libre Saint-Pierre,http://www.ecole-libre-saint-pierre.be/
Ecole fondamentale libre Saint-Pierre à Willerzie,https://enseignement.catholique.be/etablissements/ecole-fondamentale-libre-saint-pierre-a-willerzie/
Ecole fondamentale libre Saint-remacle,https://saintremaclestavelot.be/secondaire/
Ecole fondamentale libre Saint-Rémy,https://ecolesaintremy.be/
Ecole fondamentale libre Saint-Servais,https://www.saintservais.be/
Ecole fondamentale libre Saint-Sébastien,https://www.ecolesaintsebastien.be/
Ecole fondamentale libre Saint-Vincent,https://www.ces-st-vincent.be/actualites/
Ecole fondamentale libre Sainte Trinité - Cardinal Mercier 1,https://ecolesaintetrinitecardinalmercier1.be/
Ecole fondamentale libre Sainte Trinité-Cardinal Mercier 2,https://ecolesaintetrinitecardinalmercier1.be/
Ecole fondamentale libre Sainte-Begge 1,https://www.saintebegge.com/
Ecole fondamentale libre Sainte-Begge 2,https://www.saintebegge.com/
Ecole fondamentale libre Sainte-Begge 3,https://www.saintebegge.com/
Ecole fondamentale libre Sainte-Begge 4,https://www.saintebegge.com/
Ecole fondamentale libre Sainte-Begge 5,https://www.saintebegge.com/
Ecole fondamentale libre Sainte-Bernadette,http://sainte-bernadette.be/wp/contact/
Ecole fondamentale libre Sainte-Claire,https://sainteclaireverviers.be/
Ecole fondamentale libre Sainte-Elisabeth,https://www.sainte-elisabeth.be/
Ecole fondamentale libre Sainte-Julienne,http://www.saintejulienne.be/index.php
Ecole fondamentale libre Sainte-Lutgarde,https://saintelutgarde.be/
Ecole fondamentale libre Sainte-Marie,https://www.ismchatelet.be/
Ecole fondamentale libre Sainte-Thérèse,https://ecole-sainte-therese.be/
Ecole fondamentale libre Sainte-Ursule,https://www.stus.be/
Ecole fondamentale libre Singelijn,https://www.ecolesingelijn.be/
Ecole fondamentale libre subventionnée d'Awans,https://www.awans.be/sitemap
Ecole fondamentale libre subventionnéeSaint-Joseph-Boondael,https://stjosephboondael.be/
Ecole fondamentale libre Vallée Bailly,http://www.valleebailly.be/
Ecole fondamentale libre Visitation Saint-Pierre,https://www.collegevisitationlaberliere.be/
Ecole fondamentale Maria-Assumpta - Sainte-Elisabeth,https://mariaassumpta.be/
Ecole fondamentale Martin V,https://www.lyceemartinv.be/
Ecole fondamentale Notre-Dame de Bonne Garde,https://enseignement.catholique.be/etablissements/ecole-fondamentale-notre-dame-de-bonne-garde-2/
"Ecole fondamentale Notre-Dame des Champs - Cycle 2,5-8",https://www.e-ndc.org/
"Ecole fondamentale ordinaire ""Sauvenière""",https://www.ecolesauveniere.be/
Ecole fondamentale Saint-Charles,http://www.iscdl.be/
Ecole fondamentale Saint-Joseph,https://www.ecolesaintjosephverviers.be/
Ecole fondamentale Saint-Joseph Vezon-Wasmes,https://www.saintjosephvezon.be/
Ecole fondamentale Saint-Nicolas,https://www.ecsaintnicolas.be/la-pédagogie-à-l-école-saint-nicolas/
Ecole fondamentale Saint-Quirin,https://www.st-quirin.be/secondaire/index.php
Ecole fondamentale Saint-Vincent - Saint-Georges,https://www.ec-stvincent-stgeorges.be/en-route-pour-dinant/
Ecole fondamentale Sainte Louise de Marillac,https://saintelouisedemarillac.be/la-grande-lessive/
Ecole fondamentale Sainte-Marie,https://www.sainte-veronique.be/College/index.html
"Ecole fondamentale spécialisée ""Le Château Vert""",https://www.ecolesduchateauvert.be/
Ecole fondamentale Verte et Sacré-Coeur,https://www.lesacrecoeur.be/SC/
Ecole fondamentale Victor Heuskin,https://cartographie.yapaka.be/contact/31142
Ecole industrielle commerciale et de sauvetage,http://asbl-cel.be/eics/
Ecole industrielle et commerciale de la Province de Namur,https://www.eicpn.be/
"ECOLE INTERNATIONALE ""LE VERSEAU"" - E.L.C.E.",https://secondaire.eiverseau.be/
Ecole Jean-Louis Thys - Cours de promotion sociale,https://jltecole.wixsite.com/website-1
Ecole Jules Verne,https://ecolejulesverne.brussels/
Ecole l'Escale fondamentale 2,https://sites.google.com/asihs.org/ecoleescale2023/accueil
Ecole libre fondamentale de la Sainte-Union,https://blog.cesu.be/
Ecole libre Immaculée Conception,https://www.sudinfo.be/id1005175/article/2025-06-06/la-directrice-de-lecole-immaculee-conception-doreye-invite-la-ministre-glatigny
Ecole libre Notre Dame de Fatima de Maubray,https://maubray.be/
Ecole libre Sainte-Anne,https://www.ecole-sainte-anne.be/
Ecole libre subventionnée du Tuquet,https://www.ecolelibretuquet.be/site/
Ecole maternelle Adolphe Max,https://adolphemax.be/
Ecole maternelle annexée à l'Athénée Royal de Gembloux,https://www.atheneegembloux.be/joomla/index.php/secondaire
"Ecole maternelle autonome ""Les Petits Trèfles M23""",https://www.lespetitstrefles.be/
Ecole maternelle de Charleroi Roton,https://www.charleroirotonprim.be/
Ecole maternelle du Sacré-Coeur de Lindthout,http://lindthout.be/
Ecole maternelle Emile Bockstael,https://ebockstael.com/
Ecole maternelle et primaire d'enseignement spécialisé de la Communauté française,https://www.pappers.be/nl/company/communaute-francaise-0220916609
Ecole maternelle Henriette Dachsbeck,https://lyceedachsbeck.com/
Ecole maternelle Institut des Frères Maristes,http://maristes-mouscron.be/secondaire/
Ecole maternelle libre - Collège Saint-Pierre,http://secondaire.cspu.be/
Ecole maternelle libre - Institut de la Providence,https://secondaire.providence-wavre.be/
Ecole maternelle libre d'application - Institut de l'Enfant-Jésus,http://www.iejn.be/lycee/
Ecole maternelle libre de Viemme,https://mapetiteecoledeviemme.be/
Ecole maternelle libre du Béguinage - Institut de l'Enfant-Jésus,http://www.iejn.be/lycee/
Ecole maternelle libre Ecoline,https://www.ecolinerosieres.be/
Ecole maternelle libre Notre-Dame de Messines,https://ecolesndmessines.be/maternelles/contact-maternelle.html
Ecole maternelle libre Saint-Charles,https://institutsaintcharles.be/accueil-maternelle/
Ecole maternelle libre Saint-Paul,https://ecolesaintpaul.be/
Ecole maternelle libre Saint-Pierre,http://www.ecolelibresaintpierre.be/la-fete-des-indiens-en-maternelle/
Ecole maternelle libre Sainte-Véronique,https://www.sainte-veronique.be/College/index.html
Ecole maternelle Mater-Dei,https://www.materdei.be/
Ecole maternelle Notre-Dame-Saint-Joseph,https://sitecssjnd.wixsite.com/cssjnd
Ecole maternelle Saint-Michel,https://www.saintmichelverviers.be/offre-denseignement/enseignement-secondaire/
Ecole Notre-Dame de Lourdes,https://notredamedelourdes.be/event/gouter-au-home-magnolia-acc-m1/
Ecole Pierre Danaux Enseignement fondamental spécialisé libre (CESIT),https://ecolepierredanaux.be/
ECOLE POLYTECHNIQUE DE HERSTAL - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,https://www.provincedeliege.be/fr/node/15972
ECOLE POLYTECHNIQUE DE HUY- ENSEIGNEMENT DE LA PROVINCE DE LIEGE,https://www.provincedeliege.be/fr/node/15975
ECOLE POLYTECHNIQUE DE SERAING - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,https://www.provincedeliege.be/enseignement/secondaire/epseraing
ECOLE POLYTECHNIQUE DE VERVIERS - ENSEIGNEMENT DE LA PROVINCE DE LIEGE,https://www.provincedeliege.be/fr/node/15983
Ecole primaire - Institut Saint-Joseph 2 Châtelet,http://fgiljof.cluster023.hosting.ovh.net/
Ecole primaire - Institut Saint-Louis,https://www.isln.be/
Ecole primaire 1 Collège Notre-Dame de La Paix,https://www.cndp-erpent.be/accueil
Ecole primaire Adolphe Max,https://adolphemax.be/
Ecole primaire annexée Gembloux,https://www.gembloux.be/
Ecole primaire annexée Pont-à-Celles,http://www.arpac.be/Page-INSCR
Ecole primaire annexée Rive Gauche - Bruxelles,https://cartographie.yapaka.be/contact/31765
Ecole primaire annexée à l'Athénée royal Air Pur - Seraing,https://www.araps.be/
Ecole primaire annexée à l'Athénée Royal de Ganshoren,https://www.arg.be/secondaire/
Ecole primaire annexée à l'Athénée Royal Robert Campin,http://arcampin.be/secondaire/
"Ecole primaire autonome ""Les Trèfles P23""",https://www.lespetitstrefles.be/
Ecole primaire Centre scolaire Saint-Michel,https://college-st-michel.info/wp/
Ecole primaire Collège Sainte-Marie-Cycle 8-12,https://www.csm-mouscron.com/
Ecole primaire communale du Tilleul,http://www.ecoledutilleul.be/
Ecole primaire communale n°6 Georges Primo,https://cartographie.yapaka.be/contact/32221
"Ecole primaire d'enseignement spécialisé communal ""Trixhes 3""",https://www.trixhes3.be/
Ecole primaire d'enseignement spécialisé communal Maurice Heuse,https://www.aliss.be/institution/ecole-communale-d-enseignement-specialise-primaire-maurice-heuse-1094
Ecole primaire d'enseignement spécialisé de la Communauté française,https://www.foya.be/
"Ecole primaire d'enseignement spécialisé de la Communauté française ""La Marelle""",https://www.lecheneux.be/
Ecole primaire d'enseignement spécialisé libre Mont-Chevreuil,https://www.aiseau-presles.be/ma-commune/enseignement/libre/ecole-mont-chevreuil-1
Ecole primaire d'enseignement spécialisé Saint-Joseph,https://www.csjdolhain.be/
Ecole primaire Don Bosco,https://www.dbwsl-secondaire.be/
Ecole primaire du Sacré-Coeur,https://www.efpsacrecoeurmons.be/
Ecole primaire du Sacré-Coeur de Lindthout,http://lindthout.be/
Ecole primaire Emile Bockstael,https://ebockstael.com/
Ecole primaire Henriette Dachsbeck,https://lyceedachsbeck.com/
"Ecole primaire libre ""Bonne-Espérance""",http://www.college-bonne-esperance.be/ecole-secondaire-hainaut
Ecole primaire libre - Collège du Sacré-Coeur,http://collegesacrecoeurganshoren.be/secondaire
Ecole primaire libre - Collège Saint-Guibert de Gembloux,https://www.collegesaintguibert.be/secondaire-accueil/
Ecole primaire libre - Collège Saint-Hubert,https://www.collegesaint-hubert.be/
Ecole primaire libre - Collège Saint-Pierre,http://secondaire.cspu.be/
Ecole primaire libre - Institut de la Providence,https://secondaire.providence-wavre.be/
Ecole primaire libre - Institut Saint-Hadelin 2,http://www.collegesainthadelin.be/index.htm
Ecole primaire libre - Institut Saint-Jean-Baptiste de la Salle,https://www.isjb1060.be/accueil/
Ecole primaire libre - Institut Saint-Joseph,http://www.isj.org/
Ecole primaire libre - Institut Saint-Valentin,https://institutsaintvalentin.be/presentation-ecole-maternelle/
Ecole primaire libre d'application Institut de l'Enfant-Jésus,http://www.iejn.be/lycee/
Ecole primaire libre de Berlaymont,https://berlaymont.be/le-lycee/
Ecole primaire libre de Chênée,https://www.archenee.be/
Ecole primaire libre du Bonheur,https://ecoledubonheur.be/
Ecole primaire libre du Sacré-Coeur,https://www.sacre-coeur-jette.be/
Ecole primaire libre du Séminaire de Floreffe,https://www.semflo.be/wp/secondaire/
Ecole Primaire Libre Enseignement Spécialisé Sainte-Marie,https://st2m.be/ism/index.php
Ecole primaire libre immersive Institut des Frères Maristes,http://maristes-mouscron.be/secondaire/
Ecole primaire libre Institut des Frères Maristes,http://maristes-mouscron.be/secondaire/
Ecole primaire libre Institut Sainte-Marie A,https://www.cesstex.be/institut-sainte-marie
Ecole primaire libre Mater Dei,https://www.materdei.be/
Ecole primaire libre Notre-Dame de Basse-Wavre Cycle 8-12,https://www.wavre.be/college-notre-dame-de-basse-wavre
Ecole primaire libre Notre-Dame de Bonne Espérance,http://www.indbe.be/
Ecole primaire libre Notre-Dame de Lourdes,https://notredamedelourdes.be/category/5eme-primaire/page/3/
Ecole primaire libre Notre-Dame de Messines,https://ecolesndmessines.be/Liens/
Ecole primaire libre Saint-André,https://secondaire.isaxl.be/
Ecole primaire libre Saint-Benoît,https://stben.be/offres-denseignement/secondaire-1er-degre/
Ecole primaire libre Saint-Joseph,https://sitecssjnd.wixsite.com/cssjnd
Ecole primaire libre Saint-Joseph de Belleflamme,https://enseignement.catholique.be/etablissements/ecole-primaire-libre-saint-joseph-de-belleflamme/
Ecole primaire libre Saint-Louis 1,https://saint-louis.be/accueil-secondaires/
Ecole primaire libre Sainte-Angèle des Ursulines,https://www.ursulines-mons.be/ecoles-primaires/
Ecole primaire libre Sainte-Marie,https://ismreves.be/accueil/
Ecole primaire libre Sainte-Ursule,https://www.stus.be/
Ecole primaire libre Sainte-Véronique A,https://www.sainte-veronique.be/College/index.html
Ecole primaire libre Sainte-Véronique B,https://www.sainte-veronique.be/College/index.html
Ecole primaire libre spécialisée La Petite Source,https://www.grez-doiceau.be/ma-commune/enseignement/specialise/la-petite-source
Ecole primaire Léon Lepage,http://ipoweb.bruxelles.be/lepage/
Ecole primaire Maria Assumpta,https://assumpta.be/
Ecole primaire Notre-Dame des Champs Cycle 8-12,https://www.e-ndc.org/
Ecole Primaire Reine Astrid,https://freinetmiddenschooldepluim.be/fr/etablissement-scolaire/franstalige-basisschool-koningin-astrid/
Ecole primaire Robert Catteau,https://robertcatteau.weebly.com/
Ecole primaire Sainte-Croix,http://www.ecah.be/college/
Ecole primaire Sainte-Marie B,https://www.cesstex.be/institut-sainte-marie
Ecole Primaire Shape de la Communauté Française,https://www.ei-shape.be/
Ecole primaire spécialisée communale du Parvis,https://cartographie.yapaka.be/contact/32395
ECOLE PROFESSIONNELLE,https://www.asty-moulin.be/j34/
